publish_date,outlet_id,conflict_id,sentiment,sentiment_category,sentiment_intensity
2016-08-30 00:00:00,48,14,0.0764191809039136,positive,0.0764191809039136
2016-08-30 00:00:00,96,14,-0.0166666666666666,neutral,0.0166666666666666
2016-08-31 00:00:00,22,14,0.0837145808736718,positive,0.0837145808736718
2016-09-01 00:00:00,19,1,0.0977262977262977,positive,0.0977262977262977
2016-09-01 00:00:00,31,1,0.0680239159747356,positive,0.0680239159747356
2016-09-01 00:00:00,65,1,0.0,neutral,0.0
2016-09-01 00:00:00,79,14,0.0837392661982825,neutral,0.0837392661982825
2016-09-03 00:00:00,25,14,,neutral,
2016-09-03 00:00:00,104,14,0.1238980137509549,positive,0.1238980137509549
2016-09-07 00:00:00,18,14,0.0208172458172458,neutral,0.0208172458172458
2016-09-08 00:00:00,105,14,,neutral,
2016-09-09 00:00:00,25,14,0.0188041125541125,neutral,0.0188041125541125
2016-09-09 00:00:00,102,1,0.1366531141531141,positive,0.1366531141531141
2016-09-09 00:00:00,105,1,0.0589941526135555,positive,0.0589941526135555
2016-09-11 00:00:00,96,14,0.1044552669552669,positive,0.1044552669552669
2016-09-15 00:00:00,104,14,0.06526169613519,positive,0.06526169613519
2016-09-19 00:00:00,19,14,0.0333616780045351,neutral,0.0333616780045351
2016-09-19 00:00:00,87,14,,neutral,
2016-09-21 00:00:00,25,14,0.1012668946829251,positive,0.1012668946829251
2016-09-22 00:00:00,25,14,0.0637818003913894,positive,0.0637818003913894
2016-09-23 00:00:00,25,14,0.0191441891441891,neutral,0.0191441891441891
2016-09-23 00:00:00,108,14,,neutral,
2016-09-24 00:00:00,7,14,0.0,neutral,0.0
2016-09-24 00:00:00,87,14,,neutral,
2016-09-25 00:00:00,15,14,0.0383333333333333,neutral,0.0383333333333333
2016-09-25 00:00:00,19,1,0.0897953296703296,positive,0.0897953296703296
2016-09-26 00:00:00,56,1,0.0779761904761904,positive,0.0779761904761904
2016-09-27 00:00:00,20,14,0.0,neutral,0.0
2016-09-28 00:00:00,25,14,-0.0029761904761904,neutral,0.0029761904761904
2016-09-28 00:00:00,26,14,0.0316502463054187,neutral,0.0316502463054187
2016-09-28 00:00:00,48,14,0.0662173202614379,positive,0.0662173202614379
2016-09-29 00:00:00,28,14,0.0172872340425531,neutral,0.0172872340425531
2016-09-30 00:00:00,28,14,0.0433033407161314,neutral,0.0433033407161314
2016-10-04 00:00:00,19,1,0.0,neutral,0.0
2016-10-04 00:00:00,91,14,0.2125,positive,0.2125
2016-10-04 00:00:00,103,14,0.2651785714285714,positive,0.2651785714285714
2016-10-05 00:00:00,75,14,-0.0229166666666666,neutral,0.0229166666666666
2016-10-06 00:00:00,25,14,0.0545331251027453,positive,0.0545331251027453
2016-10-06 00:00:00,108,14,,neutral,
2016-10-11 00:00:00,25,14,0.070138986862829,neutral,0.070138986862829
2016-10-15 00:00:00,20,1,0.1934210526315789,positive,0.1934210526315789
2016-10-15 00:00:00,25,14,0.0801513815402704,positive,0.0801513815402704
2016-10-17 00:00:00,53,1,0.098051948051948,positive,0.098051948051948
2016-10-18 00:00:00,50,1,0.0442148760330578,neutral,0.0442148760330578
2016-10-20 00:00:00,50,1,-0.0521768707482993,negative,0.0521768707482993
2016-10-20 00:00:00,79,14,0.0736968036372798,positive,0.0736968036372798
2016-10-21 00:00:00,25,14,0.1049689440993788,positive,0.1049689440993788
2016-10-25 00:00:00,25,14,0.3499999999999999,positive,0.3499999999999999
2016-10-26 00:00:00,31,1,0.0833333333333333,positive,0.0833333333333333
2016-10-26 00:00:00,103,1,0.0369421730532841,neutral,0.0369421730532841
2016-10-28 00:00:00,1,14,0.136125416728865,positive,0.136125416728865
2016-10-28 00:00:00,25,14,-0.1491666666666666,negative,0.1491666666666666
2016-10-29 00:00:00,108,14,-0.0212121212121212,neutral,0.0212121212121212
2016-11-01 00:00:00,31,1,0.0058252081761256,neutral,0.0058252081761256
2016-11-01 00:00:00,31,14,0.0754493207941484,positive,0.0754493207941484
2016-11-02 00:00:00,25,14,0.0539711779448621,positive,0.0539711779448621
2016-11-04 00:00:00,8,14,0.0512161330049261,positive,0.0512161330049261
2016-11-05 00:00:00,105,14,0.1048364923364923,positive,0.1048364923364923
2016-11-07 00:00:00,47,14,-0.0027318640955004,neutral,0.0027318640955004
2016-11-08 00:00:00,37,14,0.0691897831700463,positive,0.0691897831700463
2016-11-09 00:00:00,37,14,-0.2666666666666666,negative,0.2666666666666666
2016-11-10 00:00:00,20,1,-0.0199999999999999,neutral,0.0199999999999999
2016-11-10 00:00:00,25,1,-0.0169601328903654,neutral,0.0169601328903654
2016-11-10 00:00:00,25,14,0.0460193452380952,neutral,0.0460193452380952
2016-11-12 00:00:00,37,1,-0.2166666666666666,negative,0.2166666666666666
2016-11-12 00:00:00,37,14,-0.025,neutral,0.025
2016-11-15 00:00:00,37,14,0.1696428571428571,positive,0.1696428571428571
2016-11-15 00:00:00,61,14,-0.0375,neutral,0.0375
2016-11-15 00:00:00,73,14,0.0518833003155036,positive,0.0518833003155036
2016-11-18 00:00:00,37,1,0.054547619047619,positive,0.054547619047619
2016-11-18 00:00:00,48,14,-0.142565873015873,negative,0.142565873015873
2016-11-18 00:00:00,73,14,0.1089479128635754,positive,0.1089479128635754
2016-11-22 00:00:00,18,14,0.0839571737786023,positive,0.0839571737786023
2016-11-23 00:00:00,73,1,-0.0163780663780663,neutral,0.0163780663780663
2016-11-23 00:00:00,82,1,0.0123465042582689,neutral,0.0123465042582689
2016-11-23 00:00:00,105,1,-0.0171052631578947,neutral,0.0171052631578947
2016-11-23 00:00:00,105,14,-0.0053191489361702,neutral,0.0053191489361702
2016-11-24 00:00:00,53,1,-0.0292616188842604,neutral,0.0292616188842604
2016-11-25 00:00:00,19,14,-0.0166666666666666,neutral,0.0166666666666666
2016-11-26 00:00:00,108,14,0.0276369463869463,neutral,0.0276369463869463
2016-11-28 00:00:00,105,14,0.0753215617945908,positive,0.0753215617945908
2016-11-29 00:00:00,25,14,,neutral,
2016-11-30 00:00:00,3,14,0.061231634527089,positive,0.061231634527089
2016-11-30 00:00:00,25,1,0.227579365079365,positive,0.227579365079365
2016-12-04 00:00:00,25,14,-0.0008522727272727,neutral,0.0008522727272727
2016-12-04 00:00:00,77,14,0.0121657593248502,neutral,0.0121657593248502
2016-12-08 00:00:00,76,14,-0.15,negative,0.15
2016-12-09 00:00:00,31,1,0.0468621590050161,neutral,0.0468621590050161
2016-12-10 00:00:00,1,14,0.0240803822771035,neutral,0.0240803822771035
2016-12-13 00:00:00,105,1,,neutral,
2016-12-14 00:00:00,35,14,0.0314317099567099,neutral,0.0314317099567099
2016-12-15 00:00:00,35,14,0.2333333333333333,positive,0.2333333333333333
2016-12-15 00:00:00,103,1,0.1430520868020868,positive,0.1430520868020868
2016-12-15 00:00:00,105,1,0.0474694033356824,neutral,0.0474694033356824
2016-12-16 00:00:00,19,14,-0.1,negative,0.1
2016-12-16 00:00:00,31,1,0.0735714285714285,positive,0.0735714285714285
2016-12-17 00:00:00,31,1,0.1598484848484848,positive,0.1598484848484848
2016-12-18 00:00:00,19,1,0.0725459331131296,positive,0.0725459331131296
2016-12-18 00:00:00,25,14,0.0520748299319727,positive,0.0520748299319727
2016-12-21 00:00:00,35,14,0.5,positive,0.5
2016-12-22 00:00:00,87,14,,neutral,
2016-12-26 00:00:00,7,1,0.0112715500873395,neutral,0.0112715500873395
2016-12-26 00:00:00,7,14,0.05,neutral,0.05
2016-12-26 00:00:00,31,14,0.0591498839324926,positive,0.0591498839324926
2016-12-27 00:00:00,19,14,-0.0544319194319194,negative,0.0544319194319194
2016-12-27 00:00:00,26,14,-0.0110491071428571,neutral,0.0110491071428571
2016-12-28 00:00:00,7,14,0.0808934112365484,positive,0.0808934112365484
2016-12-28 00:00:00,8,14,-0.0203754578754578,neutral,0.0203754578754578
2016-12-28 00:00:00,19,14,0.1033524509422713,positive,0.1033524509422713
2016-12-28 00:00:00,22,14,-0.0972222222222222,negative,0.0972222222222222
2016-12-28 00:00:00,28,14,0.0392857142857143,neutral,0.0392857142857143
2016-12-29 00:00:00,19,14,0.0612571022727272,neutral,0.0612571022727272
2016-12-30 00:00:00,19,14,,neutral,
2017-01-02 00:00:00,48,14,0.1428571428571428,positive,0.1428571428571428
2017-01-04 00:00:00,91,14,0.35,positive,0.35
2017-01-04 00:00:00,103,14,0.1538095238095238,positive,0.1538095238095238
2017-01-05 00:00:00,105,14,0.0722280844155844,positive,0.0722280844155844
2017-01-06 00:00:00,8,14,,neutral,
2017-01-06 00:00:00,18,14,-0.0460034518858048,neutral,0.0460034518858048
2017-01-06 00:00:00,19,1,,neutral,
2017-01-07 00:00:00,82,1,0.0779100529100529,positive,0.0779100529100529
2017-01-08 00:00:00,25,14,,neutral,
2017-01-09 00:00:00,31,14,-0.1285714285714285,negative,0.1285714285714285
2017-01-10 00:00:00,29,14,,neutral,
2017-01-11 00:00:00,19,1,,neutral,
2017-01-12 00:00:00,108,14,,neutral,
2017-01-13 00:00:00,91,14,0.0715932847640164,positive,0.0715932847640164
2017-01-15 00:00:00,7,14,0.1598484848484848,positive,0.1598484848484848
2017-01-15 00:00:00,21,14,0.0731259968102073,positive,0.0731259968102073
2017-01-16 00:00:00,31,1,0.0067655008131198,neutral,0.0067655008131198
2017-01-17 00:00:00,39,14,-0.36,negative,0.36
2017-01-17 00:00:00,73,14,,neutral,
2017-01-17 00:00:00,79,1,,neutral,
2017-01-19 00:00:00,67,1,0.0660908013343078,positive,0.0660908013343078
2017-01-20 00:00:00,76,14,,neutral,
2017-01-22 00:00:00,29,14,,neutral,
2017-01-24 00:00:00,31,14,0.0,neutral,0.0
2017-01-27 00:00:00,9,14,0.1199349206349206,positive,0.1199349206349206
2017-01-27 00:00:00,81,14,0.0223015873015873,neutral,0.0223015873015873
2017-01-30 00:00:00,76,14,0.1,positive,0.1
2017-02-01 00:00:00,106,14,0.075390625,positive,0.075390625
2017-02-03 00:00:00,76,14,0.068989133761861,positive,0.068989133761861
2017-02-03 00:00:00,105,1,-0.0166666666666666,neutral,0.0166666666666666
2017-02-07 00:00:00,20,1,0.0,neutral,0.0
2017-02-08 00:00:00,44,14,0.1066666666666666,positive,0.1066666666666666
2017-02-09 00:00:00,14,14,,neutral,
2017-02-12 00:00:00,20,14,0.0317599067599067,neutral,0.0317599067599067
2017-02-13 00:00:00,75,14,0.038966049382716,neutral,0.038966049382716
2017-02-13 00:00:00,105,14,0.1030701754385964,positive,0.1030701754385964
2017-02-14 00:00:00,74,1,-0.0626633986928104,negative,0.0626633986928104
2017-02-14 00:00:00,74,14,0.1521486643437862,positive,0.1521486643437862
2017-02-15 00:00:00,9,14,,neutral,
2017-02-15 00:00:00,14,1,0.1098074544503116,positive,0.1098074544503116
2017-02-15 00:00:00,25,14,0.0751236426515756,positive,0.0751236426515756
2017-02-15 00:00:00,26,14,-0.0616666666666666,negative,0.0616666666666666
2017-02-15 00:00:00,49,1,-0.3888888888888889,negative,0.3888888888888889
2017-02-15 00:00:00,102,14,0.0162317865061767,neutral,0.0162317865061767
2017-02-16 00:00:00,28,14,0.0480291193181818,neutral,0.0480291193181818
2017-02-16 00:00:00,93,14,0.073455910031997,positive,0.073455910031997
2017-02-17 00:00:00,7,14,-0.0355191256830601,neutral,0.0355191256830601
2017-02-17 00:00:00,48,14,-0.0274536661255411,neutral,0.0274536661255411
2017-02-17 00:00:00,73,14,0.0418348861283643,neutral,0.0418348861283643
2017-02-19 00:00:00,73,14,,neutral,
2017-02-20 00:00:00,98,14,,neutral,
2017-02-21 00:00:00,28,14,-0.0833333333333333,negative,0.0833333333333333
2017-02-21 00:00:00,98,14,0.0025303768201495,neutral,0.0025303768201495
2017-02-22 00:00:00,81,14,-0.0399999999999999,neutral,0.0399999999999999
2017-02-22 00:00:00,103,14,,neutral,
2017-02-25 00:00:00,99,14,0.0285162180814354,neutral,0.0285162180814354
2017-02-27 00:00:00,19,14,0.011625730994152,neutral,0.011625730994152
2017-02-28 00:00:00,102,1,0.0666144527986633,positive,0.0666144527986633
2017-02-28 00:00:00,103,1,0.0130370026798598,neutral,0.0130370026798598
2017-03-02 00:00:00,26,14,0.0186213105076741,neutral,0.0186213105076741
2017-03-02 00:00:00,76,14,,neutral,
2017-03-03 00:00:00,31,14,0.0534327651515151,neutral,0.0534327651515151
2017-03-06 00:00:00,7,14,0.0514814814814814,positive,0.0514814814814814
2017-03-06 00:00:00,76,1,-0.1149305555555555,negative,0.1149305555555555
2017-03-06 00:00:00,102,1,0.1026071526071526,positive,0.1026071526071526
2017-03-07 00:00:00,32,14,0.0916152597402597,positive,0.0916152597402597
2017-03-08 00:00:00,73,14,0.0271243952126305,neutral,0.0271243952126305
2017-03-08 00:00:00,102,1,0.0,neutral,0.0
2017-03-09 00:00:00,75,14,,neutral,
2017-03-12 00:00:00,73,14,,neutral,
2017-03-14 00:00:00,73,1,0.0462121212121212,neutral,0.0462121212121212
2017-03-15 00:00:00,31,14,0.0385416666666666,neutral,0.0385416666666666
2017-03-17 00:00:00,106,14,0.0,neutral,0.0
2017-03-22 00:00:00,108,14,0.0482240437158469,neutral,0.0482240437158469
2017-03-23 00:00:00,19,1,0.003287804149873,neutral,0.003287804149873
2017-03-25 00:00:00,75,14,0.2085,positive,0.2085
2017-03-25 00:00:00,81,1,0.0448998917748917,neutral,0.0448998917748917
2017-03-27 00:00:00,76,14,-0.0416666666666666,neutral,0.0416666666666666
2017-03-29 00:00:00,48,14,0.1697232947232947,positive,0.1697232947232947
2017-03-30 00:00:00,20,1,0.1130772242071369,positive,0.1130772242071369
2017-03-30 00:00:00,25,14,,neutral,
2017-03-30 00:00:00,103,14,0.1577705627705627,positive,0.1577705627705627
2017-04-05 00:00:00,106,14,,neutral,
2017-04-06 00:00:00,2,14,0.1028902263048604,positive,0.1028902263048604
2017-04-06 00:00:00,83,14,0.0491761587506268,neutral,0.0491761587506268
2017-04-07 00:00:00,35,14,0.0565126050420168,positive,0.0565126050420168
2017-04-11 00:00:00,25,14,0.1298295454545454,positive,0.1298295454545454
2017-04-12 00:00:00,102,1,0.0663000977517106,positive,0.0663000977517106
2017-04-13 00:00:00,20,1,0.0,neutral,0.0
2017-04-13 00:00:00,25,14,,neutral,
2017-04-13 00:00:00,75,14,,neutral,
2017-04-13 00:00:00,103,1,,neutral,
2017-04-13 00:00:00,105,14,0.0288256514727102,neutral,0.0288256514727102
2017-04-15 00:00:00,65,14,0.0332264121420747,neutral,0.0332264121420747
2017-04-15 00:00:00,105,14,,neutral,
2017-04-17 00:00:00,48,14,-0.0042748917748917,neutral,0.0042748917748917
2017-04-20 00:00:00,31,1,0.0730769230769231,positive,0.0730769230769231
2017-04-21 00:00:00,68,14,0.0855392156862745,positive,0.0855392156862745
2017-04-22 00:00:00,65,1,0.0972222222222222,positive,0.0972222222222222
2017-04-24 00:00:00,25,14,,neutral,
2017-04-26 00:00:00,25,14,0.0333524318818436,neutral,0.0333524318818436
2017-04-26 00:00:00,103,1,0.0333333333333333,neutral,0.0333333333333333
2017-04-26 00:00:00,106,14,,neutral,
2017-04-28 00:00:00,2,14,,neutral,
2017-04-28 00:00:00,20,1,0.0583333333333333,positive,0.0583333333333333
2017-05-01 00:00:00,9,14,,neutral,
2017-05-01 00:00:00,76,14,0.1409090909090909,positive,0.1409090909090909
2017-05-01 00:00:00,77,14,0.5,positive,0.5
2017-05-01 00:00:00,108,14,0.0312409812409812,neutral,0.0312409812409812
2017-05-04 00:00:00,19,1,,neutral,
2017-05-05 00:00:00,19,1,0.0981266571266571,positive,0.0981266571266571
2017-05-07 00:00:00,19,14,,neutral,
2017-05-09 00:00:00,75,14,,neutral,
2017-05-10 00:00:00,25,14,0.0436728184096605,neutral,0.0436728184096605
2017-05-12 00:00:00,31,1,0.0227961432506887,neutral,0.0227961432506887
2017-05-15 00:00:00,105,1,,neutral,
2017-05-16 00:00:00,19,1,,neutral,
2017-05-16 00:00:00,22,14,0.1345959595959595,positive,0.1345959595959595
2017-05-16 00:00:00,25,14,0.0890595238095238,positive,0.0890595238095238
2017-05-16 00:00:00,65,1,0.0998127756082302,positive,0.0998127756082302
2017-05-16 00:00:00,76,1,0.09535985099005931,positive,0.09535985099005931
2017-05-16 00:00:00,76,14,0.0423929241589585,neutral,0.0423929241589585
2017-05-16 00:00:00,79,14,0.0332770562770562,neutral,0.0332770562770562
2017-05-17 00:00:00,75,14,0.0477734050461323,neutral,0.0477734050461323
2017-05-17 00:00:00,76,1,0.1006894841269841,positive,0.1006894841269841
2017-05-17 00:00:00,76,14,0.0471454262544832,neutral,0.0539581355247167
2017-05-18 00:00:00,39,14,0.0326558541766875,neutral,0.06497908649991978
2017-05-18 00:00:00,76,14,0.11012184803412323,positive,0.11012184803412323
2017-05-19 00:00:00,19,14,0.0398756079311635,neutral,0.0398756079311635
2017-05-19 00:00:00,20,1,0.0791666666666666,positive,0.0791666666666666
2017-05-19 00:00:00,65,1,-0.004004329004329,neutral,0.004004329004329
2017-05-19 00:00:00,76,1,0.0959409025318116,positive,0.0959409025318116
2017-05-19 00:00:00,76,14,,neutral,
2017-05-19 00:00:00,105,14,0.17324016563147,neutral,0.17675983436853
2017-05-20 00:00:00,22,14,0.0081369248035914,neutral,0.0081369248035914
2017-05-20 00:00:00,39,14,0.0235119047619047,neutral,0.0235119047619047
2017-05-21 00:00:00,19,14,-0.00967147667147665,neutral,0.014126022126022049
2017-05-22 00:00:00,8,14,0.0352771687187271,neutral,0.0352771687187271
2017-05-23 00:00:00,104,14,0.5,positive,0.5
2017-05-26 00:00:00,24,14,-0.0078125,neutral,0.0078125
2017-05-30 00:00:00,76,14,0.1239102564102564,positive,0.1239102564102564
2017-05-31 00:00:00,19,1,0.0550850116067507,positive,0.0550850116067507
2017-05-31 00:00:00,75,14,0.0333333333333333,neutral,0.0333333333333333
2017-06-01 00:00:00,19,14,0.1286993309720582,positive,0.1286993309720582
2017-06-01 00:00:00,26,14,0.0084401709401709,neutral,0.0084401709401709
2017-06-01 00:00:00,61,14,-0.0123802343826615,neutral,0.0123802343826615
2017-06-01 00:00:00,105,1,0.2046464646464646,positive,0.2046464646464646
2017-06-02 00:00:00,76,14,0.0107338482702914,neutral,0.0107338482702914
2017-06-05 00:00:00,9,14,0.0815216201423097,positive,0.0815216201423097
2017-06-05 00:00:00,47,14,0.0530506679700228,positive,0.0530506679700228
2017-06-05 00:00:00,93,14,0.1127194357366771,positive,0.1127194357366771
2017-06-05 00:00:00,102,14,0.0289697249891424,neutral,0.0289697249891424
2017-06-06 00:00:00,75,14,0.1921089779785432,positive,0.1921089779785432
2017-06-07 00:00:00,14,14,0.0028442720180008,neutral,0.0028442720180008
2017-06-07 00:00:00,103,14,0.0556188389923329,neutral,0.0556188389923329
2017-06-08 00:00:00,103,14,0.0576923076923076,positive,0.0576923076923076
2017-06-10 00:00:00,7,14,-0.0247569444444444,neutral,0.0247569444444444
2017-06-10 00:00:00,73,14,0.0566272480906627,positive,0.0566272480906627
2017-06-12 00:00:00,26,14,,neutral,
2017-06-13 00:00:00,25,14,0.1222860733424113,positive,0.1222860733424113
2017-06-14 00:00:00,73,14,,neutral,
2017-06-15 00:00:00,49,1,0.1915221445221444,positive,0.1915221445221444
2017-06-19 00:00:00,104,1,-0.0029734848484848,neutral,0.0029734848484848
2017-06-19 00:00:00,104,14,0.0187499999999999,neutral,0.0187499999999999
2017-06-21 00:00:00,19,1,0.069047619047619,positive,0.069047619047619
2017-06-21 00:00:00,25,14,0.0552536005661005,positive,0.0552536005661005
2017-06-23 00:00:00,108,14,0.0510759379509379,positive,0.0510759379509379
2017-06-26 00:00:00,106,14,0.0,neutral,0.0
2017-06-27 00:00:00,19,1,,neutral,
2017-06-27 00:00:00,73,14,0.0234507730364873,neutral,0.0234507730364873
2017-06-28 00:00:00,80,14,0.0360119047619047,neutral,0.0360119047619047
2017-06-28 00:00:00,106,14,0.1880952380952381,positive,0.1880952380952381
2017-07-03 00:00:00,104,14,0.04056107291401405,neutral,0.04056107291401405
2017-07-03 00:00:00,108,14,0.0959514571389571,positive,0.0959514571389571
2017-07-06 00:00:00,104,14,0.0845958994708994,positive,0.0845958994708994
2017-07-07 00:00:00,67,1,0.0616046332894159,positive,0.0616046332894159
2017-07-08 00:00:00,35,14,0.0899353928899383,positive,0.0899353928899383
2017-07-10 00:00:00,48,14,-0.0661557930258717,negative,0.0661557930258717
2017-07-12 00:00:00,56,1,-0.2916666666666667,negative,0.2916666666666667
2017-07-12 00:00:00,75,14,,neutral,
2017-07-13 00:00:00,20,1,0.0714285714285714,positive,0.0714285714285714
2017-07-13 00:00:00,39,14,,neutral,
2017-07-13 00:00:00,106,14,0.08492998480317321,positive,0.08492998480317321
2017-07-19 00:00:00,98,14,0.0339285714285714,neutral,0.0339285714285714
2017-07-19 00:00:00,102,14,,neutral,
2017-07-19 00:00:00,105,14,0.1093055403979773,positive,0.1093055403979773
2017-07-20 00:00:00,102,14,,neutral,
2017-07-21 00:00:00,19,14,,neutral,
2017-07-22 00:00:00,73,14,0.0,neutral,0.0
2017-07-22 00:00:00,76,14,-0.000534188034188,neutral,0.000534188034188
2017-07-24 00:00:00,20,1,0.1122198256289165,positive,0.1122198256289165
2017-07-25 00:00:00,25,14,0.0492647058823529,neutral,0.0492647058823529
2017-07-25 00:00:00,73,1,0.1227272727272727,positive,0.1227272727272727
2017-07-25 00:00:00,103,14,0.0333333333333333,neutral,0.0333333333333333
2017-07-26 00:00:00,55,1,0.119078947368421,positive,0.119078947368421
2017-07-26 00:00:00,102,1,0.0337662337662337,neutral,0.0337662337662337
2017-07-27 00:00:00,55,1,0.05147306397306393,neutral,0.05147306397306393
2017-07-27 00:00:00,103,14,-0.0910714285714285,negative,0.0910714285714285
2017-07-28,55,1,,neutral,
2017-07-28 00:00:00,20,1,0.0892573273720814,positive,0.0892573273720814
2017-07-28 00:00:00,49,1,0.1508116883116883,positive,0.1508116883116883
2017-07-28 00:00:00,55,1,0.03114107547781015,neutral,0.03114107547781015
2017-07-28 00:00:00,76,14,0.0211693548387096,neutral,0.0211693548387096
2017-07-28 00:00:00,105,1,-0.0161978021978021,neutral,0.0161978021978021
2017-07-29 00:00:00,76,14,0.0212566844919786,neutral,0.0212566844919786
2017-07-30 00:00:00,35,14,0.1403361344537815,positive,0.1403361344537815
2017-08-01 00:00:00,98,14,0.1247004203525942,positive,0.1247004203525942
2017-08-01 00:00:00,103,1,-0.2214285714285714,negative,0.2214285714285714
2017-08-01 00:00:00,108,14,0.0016013071895424,neutral,0.0016013071895424
2017-08-02 00:00:00,77,14,,neutral,
2017-08-03 00:00:00,39,14,0.1103625146143394,positive,0.1103625146143394
2017-08-03 00:00:00,102,1,0.0280645437425098,neutral,0.0280645437425098
2017-08-06 00:00:00,73,14,0.1032271365666212,positive,0.1032271365666212
2017-08-11 00:00:00,73,14,,neutral,
2017-08-11 00:00:00,108,14,-0.0555555555555555,negative,0.0555555555555555
2017-08-13 00:00:00,73,14,,neutral,
2017-08-14 00:00:00,76,14,0.0030278007156619,neutral,0.0030278007156619
2017-08-14 00:00:00,108,1,0.0483585858585858,neutral,0.0483585858585858
2017-08-15 00:00:00,77,14,0.0091435185185185,neutral,0.0091435185185185
2017-08-16 00:00:00,108,14,,neutral,
2017-08-20 00:00:00,9,14,0.163979698462457,positive,0.163979698462457
2017-08-21 00:00:00,64,1,-0.0317316017316017,neutral,0.0317316017316017
2017-08-22 00:00:00,19,14,0.0183673469387755,neutral,0.0183673469387755
2017-08-22 00:00:00,75,14,-0.0513227513227513,negative,0.0513227513227513
2017-08-23 00:00:00,25,14,-0.0672949735449735,negative,0.0672949735449735
2017-08-23 00:00:00,31,1,-0.0712474120082815,negative,0.0712474120082815
2017-08-23 00:00:00,103,14,-0.0666666666666666,negative,0.0666666666666666
2017-08-24 00:00:00,39,14,,neutral,
2017-08-25 00:00:00,76,14,0.0276960784313725,neutral,0.0276960784313725
2017-08-28 00:00:00,75,14,0.0,neutral,0.0
2017-08-29 00:00:00,35,14,0.05,neutral,0.05
2017-08-30 00:00:00,80,1,0.0076923076923076,neutral,0.0076923076923076
2017-08-31 00:00:00,19,1,0.0135037435242353,neutral,0.0135037435242353
2017-09-03 00:00:00,65,1,0.0061386459345642,neutral,0.0061386459345642
2017-09-04 00:00:00,67,1,0.0494756680101507,neutral,0.0494756680101507
2017-09-05 00:00:00,21,14,0.0201912254412254,neutral,0.0201912254412254
2017-09-05 00:00:00,104,14,0.0752658700829432,positive,0.0752658700829432
2017-09-07 00:00:00,67,14,0.0977081741787624,positive,0.0977081741787624
2017-09-09 00:00:00,20,1,0.25,positive,0.25
2017-09-11 00:00:00,49,1,0.1833333333333333,positive,0.1833333333333333
2017-09-13 00:00:00,102,1,,neutral,
2017-09-14 00:00:00,108,14,,neutral,
2017-09-16 00:00:00,61,14,0.0,neutral,0.0
2017-09-19 00:00:00,19,1,0.0017625616506213,neutral,0.0017625616506213
2017-09-21 00:00:00,20,14,0.0643622448979591,positive,0.0643622448979591
2017-09-21 00:00:00,76,14,0.0370349060222477,neutral,0.0370349060222477
2017-09-21 00:00:00,105,14,-0.0239841597796143,neutral,0.0239841597796143
2017-09-22 00:00:00,14,14,0.0689535984848484,positive,0.0689535984848484
2017-09-22 00:00:00,61,1,,neutral,
2017-09-25 00:00:00,73,14,,neutral,
2017-09-26 00:00:00,50,1,,neutral,
2017-09-27 00:00:00,35,14,0.0728935028487268,positive,0.0728935028487268
2017-09-27 00:00:00,104,14,0.4666666666666667,positive,0.4666666666666667
2017-09-28 00:00:00,102,1,0.0618895101811768,positive,0.0618895101811768
2017-10-04,76,1,,neutral,
2017-10-04 00:00:00,73,1,0.0,neutral,0.0
2017-10-05 00:00:00,20,1,-0.0162234099989202,neutral,0.0162234099989202
2017-10-05 00:00:00,52,1,0.124327077594123,positive,0.124327077594123
2017-10-06 00:00:00,52,1,0.0434333127190269,neutral,0.0434333127190269
2017-10-06 00:00:00,61,14,0.0968438623523369,positive,0.0968438623523369
2017-10-07 00:00:00,8,14,0.0,neutral,0.0
2017-10-08 00:00:00,52,1,0.1174340218014916,positive,0.1174340218014916
2017-10-10 00:00:00,108,14,,neutral,
2017-10-11 00:00:00,20,1,-0.0071776820539196,neutral,0.0071776820539196
2017-10-11 00:00:00,75,14,0.0243955546940621,neutral,0.0243955546940621
2017-10-12 00:00:00,48,14,0.085,positive,0.085
2017-10-13 00:00:00,3,1,0.0269968553459119,neutral,0.0269968553459119
2017-10-13 00:00:00,3,14,0.1020723104056437,positive,0.1020723104056437
2017-10-15 00:00:00,25,14,0.106578947368421,positive,0.106578947368421
2017-10-15 00:00:00,26,14,,neutral,
2017-10-16 00:00:00,75,14,-0.038235294117647,neutral,0.038235294117647
2017-10-18 00:00:00,61,14,,neutral,
2017-10-18 00:00:00,102,14,,neutral,
2017-10-18 00:00:00,103,1,-0.0104554229554229,neutral,0.0104554229554229
2017-10-19 00:00:00,25,14,,neutral,
2017-10-19 00:00:00,31,1,0.0113850141627919,neutral,0.0113850141627919
2017-10-20 00:00:00,103,1,0.0633071037758537,positive,0.0633071037758537
2017-10-25 00:00:00,103,1,0.0191860465116279,neutral,0.0191860465116279
2017-10-26 00:00:00,15,1,0.0639018420058688,positive,0.0639018420058688
2017-10-26 00:00:00,15,14,0.0706400742115027,positive,0.0706400742115027
2017-10-26 00:00:00,39,14,0.21875,positive,0.21875
2017-10-28 00:00:00,15,14,0.026771665345609,neutral,0.026771665345609
2017-10-28 00:00:00,39,14,-0.4499999999999999,negative,0.4499999999999999
2017-10-28 00:00:00,73,1,0.0867383436235895,positive,0.0867383436235895
2017-10-29 00:00:00,52,1,0.1045096825396825,positive,0.1045096825396825
